"year";"plot";"focal";"neighbour";"magnitude"
2018;7;"SASO";"SOAS";NA
2018;7;"SASO";"SPRU";NA
2018;7;"SASO";"SUSP";NA
2018;7;"SCLA";"BEMA";NA
2018;7;"SCLA";"CETE";NA
2018;7;"SCLA";"CHFU";NA
2018;7;"SCLA";"CHMI";NA
2018;7;"SCLA";"HOMA";NA
2018;7;"SCLA";"LEMA";NA
2018;7;"SCLA";"LYTR";NA
2018;7;"SCLA";"MEEL";NA
2018;7;"SCLA";"MESU";NA
2018;7;"SCLA";"PAIN";NA
2018;7;"SCLA";"PLCO";NA
2018;7;"SCLA";"POMA";NA
2018;7;"SCLA";"POMO";NA
2018;7;"SCLA";"PUPA";NA
2018;7;"SCLA";"SASO";NA
2018;7;"SCLA";"SCLA";NA
2018;7;"SCLA";"SOAS";NA
2018;7;"SCLA";"SPRU";NA
2018;7;"SCLA";"SUSP";NA
2018;7;"SOAS";"BEMA";NA
2018;7;"SOAS";"CETE";NA
2018;7;"SOAS";"CHFU";NA
2018;7;"SOAS";"CHMI";NA
2018;7;"SOAS";"HOMA";NA
2018;7;"SOAS";"LEMA";NA
2018;7;"SOAS";"LYTR";NA
2018;7;"SOAS";"MEEL";NA
2018;7;"SOAS";"MESU";NA
2018;7;"SOAS";"PAIN";NA
2018;7;"SOAS";"PLCO";NA
2018;7;"SOAS";"POMA";NA
2018;7;"SOAS";"POMO";NA
2018;7;"SOAS";"PUPA";NA
2018;7;"SOAS";"SASO";NA
2018;7;"SOAS";"SCLA";NA
2018;7;"SOAS";"SOAS";NA
2018;7;"SOAS";"SPRU";NA
2018;7;"SOAS";"SUSP";NA
2018;7;"SPRU";"BEMA";NA
2018;7;"SPRU";"CETE";NA
2018;7;"SPRU";"CHFU";NA
2018;7;"SPRU";"CHMI";NA
2018;7;"SPRU";"HOMA";NA
2018;7;"SPRU";"LEMA";NA
2018;7;"SPRU";"LYTR";NA
2018;7;"SPRU";"MEEL";NA
2018;7;"SPRU";"MESU";NA
2018;7;"SPRU";"PAIN";NA
2018;7;"SPRU";"PLCO";NA
2018;7;"SPRU";"POMA";NA
2018;7;"SPRU";"POMO";NA
2018;7;"SPRU";"PUPA";NA
2018;7;"SPRU";"SASO";NA
2018;7;"SPRU";"SCLA";NA
2018;7;"SPRU";"SOAS";NA
2018;7;"SPRU";"SPRU";NA
2018;7;"SPRU";"SUSP";NA
2018;7;"SUSP";"BEMA";NA
2018;7;"SUSP";"CETE";NA
2018;7;"SUSP";"CHFU";NA
2018;7;"SUSP";"CHMI";NA
2018;7;"SUSP";"HOMA";NA
2018;7;"SUSP";"LEMA";NA
2018;7;"SUSP";"LYTR";NA
2018;7;"SUSP";"MEEL";NA
2018;7;"SUSP";"MESU";NA
2018;7;"SUSP";"PAIN";NA
2018;7;"SUSP";"PLCO";NA
2018;7;"SUSP";"POMA";NA
2018;7;"SUSP";"POMO";NA
2018;7;"SUSP";"PUPA";NA
2018;7;"SUSP";"SASO";NA
2018;7;"SUSP";"SCLA";NA
2018;7;"SUSP";"SOAS";NA
2018;7;"SUSP";"SPRU";NA
2018;7;"SUSP";"SUSP";NA
2018;8;"BEMA";"BEMA";NA
2018;8;"BEMA";"CETE";NA
2018;8;"BEMA";"CHFU";NA
2018;8;"BEMA";"CHMI";NA
2018;8;"BEMA";"HOMA";NA
2018;8;"BEMA";"LEMA";NA
2018;8;"BEMA";"LYTR";NA
2018;8;"BEMA";"MEEL";NA
2018;8;"BEMA";"MESU";NA
2018;8;"BEMA";"PAIN";NA
2018;8;"BEMA";"PLCO";NA
2018;8;"BEMA";"POMA";NA
2018;8;"BEMA";"POMO";NA
2018;8;"BEMA";"PUPA";NA
2018;8;"BEMA";"SASO";NA
2018;8;"BEMA";"SCLA";NA
2018;8;"BEMA";"SOAS";NA
2018;8;"BEMA";"SPRU";NA
2018;8;"BEMA";"SUSP";NA
2018;8;"CETE";"BEMA";NA
2018;8;"CETE";"CETE";NA
2018;8;"CETE";"CHFU";NA
2018;8;"CETE";"CHMI";NA
2018;8;"CETE";"HOMA";NA
2018;8;"CETE";"LEMA";NA
2018;8;"CETE";"LYTR";NA
2018;8;"CETE";"MEEL";NA
2018;8;"CETE";"MESU";NA
2018;8;"CETE";"PAIN";NA
2018;8;"CETE";"PLCO";NA
2018;8;"CETE";"POMA";NA
2018;8;"CETE";"POMO";NA
2018;8;"CETE";"PUPA";NA
2018;8;"CETE";"SASO";NA
2018;8;"CETE";"SCLA";NA
2018;8;"CETE";"SOAS";NA
2018;8;"CETE";"SPRU";NA
2018;8;"CETE";"SUSP";NA
2018;8;"CHFU";"BEMA";NA
2018;8;"CHFU";"CETE";NA
2018;8;"CHFU";"CHFU";NA
2018;8;"CHFU";"CHMI";NA
2018;8;"CHFU";"HOMA";NA
2018;8;"CHFU";"LEMA";NA
2018;8;"CHFU";"LYTR";NA
2018;8;"CHFU";"MEEL";NA
2018;8;"CHFU";"MESU";NA
2018;8;"CHFU";"PAIN";NA
2018;8;"CHFU";"PLCO";NA
2018;8;"CHFU";"POMA";NA
2018;8;"CHFU";"POMO";NA
2018;8;"CHFU";"PUPA";NA
2018;8;"CHFU";"SASO";NA
2018;8;"CHFU";"SCLA";NA
2018;8;"CHFU";"SOAS";NA
2018;8;"CHFU";"SPRU";NA
2018;8;"CHFU";"SUSP";NA
2018;8;"CHMI";"BEMA";NA
2018;8;"CHMI";"CETE";NA
2018;8;"CHMI";"CHFU";NA
2018;8;"CHMI";"CHMI";NA
2018;8;"CHMI";"HOMA";NA
2018;8;"CHMI";"LEMA";NA
2018;8;"CHMI";"LYTR";NA
2018;8;"CHMI";"MEEL";NA
2018;8;"CHMI";"MESU";NA
2018;8;"CHMI";"PAIN";NA
2018;8;"CHMI";"PLCO";NA
2018;8;"CHMI";"POMA";NA
2018;8;"CHMI";"POMO";NA
2018;8;"CHMI";"PUPA";NA
2018;8;"CHMI";"SASO";NA
2018;8;"CHMI";"SCLA";NA
2018;8;"CHMI";"SOAS";NA
2018;8;"CHMI";"SPRU";NA
2018;8;"CHMI";"SUSP";NA
2018;8;"HOMA";"BEMA";NA
2018;8;"HOMA";"CETE";NA
2018;8;"HOMA";"CHFU";NA
2018;8;"HOMA";"CHMI";NA
2018;8;"HOMA";"HOMA";NA
2018;8;"HOMA";"LEMA";NA
2018;8;"HOMA";"LYTR";NA
2018;8;"HOMA";"MEEL";NA
2018;8;"HOMA";"MESU";NA
2018;8;"HOMA";"PAIN";NA
2018;8;"HOMA";"PLCO";NA
2018;8;"HOMA";"POMA";NA
2018;8;"HOMA";"POMO";NA
2018;8;"HOMA";"PUPA";NA
2018;8;"HOMA";"SASO";NA
2018;8;"HOMA";"SCLA";NA
2018;8;"HOMA";"SOAS";NA
2018;8;"HOMA";"SPRU";NA
2018;8;"HOMA";"SUSP";NA
2018;8;"LEMA";"BEMA";NA
2018;8;"LEMA";"CETE";NA
2018;8;"LEMA";"CHFU";NA
2018;8;"LEMA";"CHMI";NA
2018;8;"LEMA";"HOMA";NA
2018;8;"LEMA";"LEMA";NA
2018;8;"LEMA";"LYTR";NA
2018;8;"LEMA";"MEEL";NA
2018;8;"LEMA";"MESU";NA
2018;8;"LEMA";"PAIN";NA
2018;8;"LEMA";"PLCO";NA
2018;8;"LEMA";"POMA";NA
2018;8;"LEMA";"POMO";NA
2018;8;"LEMA";"PUPA";NA
2018;8;"LEMA";"SASO";NA
2018;8;"LEMA";"SCLA";NA
2018;8;"LEMA";"SOAS";NA
2018;8;"LEMA";"SPRU";NA
2018;8;"LEMA";"SUSP";NA
2018;8;"LYTR";"BEMA";NA
2018;8;"LYTR";"CETE";NA
2018;8;"LYTR";"CHFU";NA
2018;8;"LYTR";"CHMI";NA
2018;8;"LYTR";"HOMA";NA
2018;8;"LYTR";"LEMA";NA
2018;8;"LYTR";"LYTR";NA
2018;8;"LYTR";"MEEL";NA
2018;8;"LYTR";"MESU";NA
2018;8;"LYTR";"PAIN";NA
2018;8;"LYTR";"PLCO";NA
2018;8;"LYTR";"POMA";NA
2018;8;"LYTR";"POMO";NA
2018;8;"LYTR";"PUPA";NA
2018;8;"LYTR";"SASO";NA
2018;8;"LYTR";"SCLA";NA
2018;8;"LYTR";"SOAS";NA
2018;8;"LYTR";"SPRU";NA
2018;8;"LYTR";"SUSP";NA
2018;8;"MEEL";"BEMA";NA
2018;8;"MEEL";"CETE";NA
2018;8;"MEEL";"CHFU";NA
2018;8;"MEEL";"CHMI";NA
2018;8;"MEEL";"HOMA";NA
2018;8;"MEEL";"LEMA";NA
2018;8;"MEEL";"LYTR";NA
2018;8;"MEEL";"MEEL";NA
2018;8;"MEEL";"MESU";NA
2018;8;"MEEL";"PAIN";NA
2018;8;"MEEL";"PLCO";NA
2018;8;"MEEL";"POMA";NA
2018;8;"MEEL";"POMO";NA
2018;8;"MEEL";"PUPA";NA
2018;8;"MEEL";"SASO";NA
2018;8;"MEEL";"SCLA";NA
2018;8;"MEEL";"SOAS";NA
2018;8;"MEEL";"SPRU";NA
2018;8;"MEEL";"SUSP";NA
2018;8;"MESU";"BEMA";NA
2018;8;"MESU";"CETE";NA
2018;8;"MESU";"CHFU";NA
2018;8;"MESU";"CHMI";NA
2018;8;"MESU";"HOMA";NA
2018;8;"MESU";"LEMA";NA
2018;8;"MESU";"LYTR";NA
2018;8;"MESU";"MEEL";NA
2018;8;"MESU";"MESU";NA
2018;8;"MESU";"PAIN";NA
2018;8;"MESU";"PLCO";NA
2018;8;"MESU";"POMA";NA
2018;8;"MESU";"POMO";NA
2018;8;"MESU";"PUPA";NA
2018;8;"MESU";"SASO";NA
2018;8;"MESU";"SCLA";NA
2018;8;"MESU";"SOAS";NA
2018;8;"MESU";"SPRU";NA
2018;8;"MESU";"SUSP";NA
2018;8;"PAIN";"BEMA";NA
2018;8;"PAIN";"CETE";NA
2018;8;"PAIN";"CHFU";NA
2018;8;"PAIN";"CHMI";NA
2018;8;"PAIN";"HOMA";NA
2018;8;"PAIN";"LEMA";NA
2018;8;"PAIN";"LYTR";NA
2018;8;"PAIN";"MEEL";NA
2018;8;"PAIN";"MESU";NA
2018;8;"PAIN";"PAIN";NA
2018;8;"PAIN";"PLCO";NA
2018;8;"PAIN";"POMA";NA
2018;8;"PAIN";"POMO";NA
2018;8;"PAIN";"PUPA";NA
2018;8;"PAIN";"SASO";NA
2018;8;"PAIN";"SCLA";NA
2018;8;"PAIN";"SOAS";NA
2018;8;"PAIN";"SPRU";NA
2018;8;"PAIN";"SUSP";NA
2018;8;"PLCO";"BEMA";NA
2018;8;"PLCO";"CETE";NA
2018;8;"PLCO";"CHFU";NA
2018;8;"PLCO";"CHMI";NA
2018;8;"PLCO";"HOMA";NA
2018;8;"PLCO";"LEMA";NA
2018;8;"PLCO";"LYTR";NA
2018;8;"PLCO";"MEEL";NA
2018;8;"PLCO";"MESU";NA
2018;8;"PLCO";"PAIN";NA
2018;8;"PLCO";"PLCO";NA
2018;8;"PLCO";"POMA";NA
2018;8;"PLCO";"POMO";NA
2018;8;"PLCO";"PUPA";NA
2018;8;"PLCO";"SASO";NA
2018;8;"PLCO";"SCLA";NA
2018;8;"PLCO";"SOAS";NA
2018;8;"PLCO";"SPRU";NA
2018;8;"PLCO";"SUSP";NA
2018;8;"POMA";"BEMA";NA
2018;8;"POMA";"CETE";NA
2018;8;"POMA";"CHFU";NA
2018;8;"POMA";"CHMI";NA
2018;8;"POMA";"HOMA";NA
2018;8;"POMA";"LEMA";NA
2018;8;"POMA";"LYTR";NA
2018;8;"POMA";"MEEL";NA
2018;8;"POMA";"MESU";NA
2018;8;"POMA";"PAIN";NA
2018;8;"POMA";"PLCO";NA
2018;8;"POMA";"POMA";NA
2018;8;"POMA";"POMO";NA
2018;8;"POMA";"PUPA";NA
2018;8;"POMA";"SASO";NA
2018;8;"POMA";"SCLA";NA
2018;8;"POMA";"SOAS";NA
2018;8;"POMA";"SPRU";NA
2018;8;"POMA";"SUSP";NA
2018;8;"POMO";"BEMA";NA
2018;8;"POMO";"CETE";NA
2018;8;"POMO";"CHFU";NA
2018;8;"POMO";"CHMI";NA
2018;8;"POMO";"HOMA";NA
2018;8;"POMO";"LEMA";NA
2018;8;"POMO";"LYTR";NA
2018;8;"POMO";"MEEL";NA
2018;8;"POMO";"MESU";NA
2018;8;"POMO";"PAIN";NA
2018;8;"POMO";"PLCO";NA
2018;8;"POMO";"POMA";NA
2018;8;"POMO";"POMO";NA
2018;8;"POMO";"PUPA";NA
2018;8;"POMO";"SASO";NA
2018;8;"POMO";"SCLA";NA
2018;8;"POMO";"SOAS";NA
2018;8;"POMO";"SPRU";NA
2018;8;"POMO";"SUSP";NA
2018;8;"PUPA";"BEMA";NA
2018;8;"PUPA";"CETE";NA
2018;8;"PUPA";"CHFU";NA
2018;8;"PUPA";"CHMI";NA
2018;8;"PUPA";"HOMA";NA
2018;8;"PUPA";"LEMA";NA
2018;8;"PUPA";"LYTR";NA
2018;8;"PUPA";"MEEL";NA
2018;8;"PUPA";"MESU";NA
2018;8;"PUPA";"PAIN";NA
2018;8;"PUPA";"PLCO";NA
2018;8;"PUPA";"POMA";NA
2018;8;"PUPA";"POMO";NA
2018;8;"PUPA";"PUPA";NA
2018;8;"PUPA";"SASO";NA
2018;8;"PUPA";"SCLA";NA
2018;8;"PUPA";"SOAS";NA
2018;8;"PUPA";"SPRU";NA
2018;8;"PUPA";"SUSP";NA
2018;8;"SASO";"BEMA";NA
2018;8;"SASO";"CETE";NA
2018;8;"SASO";"CHFU";NA
2018;8;"SASO";"CHMI";NA
2018;8;"SASO";"HOMA";NA
2018;8;"SASO";"LEMA";NA
2018;8;"SASO";"LYTR";NA
2018;8;"SASO";"MEEL";NA
2018;8;"SASO";"MESU";NA
2018;8;"SASO";"PAIN";NA
2018;8;"SASO";"PLCO";NA
2018;8;"SASO";"POMA";NA
2018;8;"SASO";"POMO";NA
2018;8;"SASO";"PUPA";NA
2018;8;"SASO";"SASO";NA
2018;8;"SASO";"SCLA";NA
2018;8;"SASO";"SOAS";NA
2018;8;"SASO";"SPRU";NA
2018;8;"SASO";"SUSP";NA
2018;8;"SCLA";"BEMA";NA
2018;8;"SCLA";"CETE";NA
2018;8;"SCLA";"CHFU";NA
2018;8;"SCLA";"CHMI";NA
2018;8;"SCLA";"HOMA";NA
2018;8;"SCLA";"LEMA";NA
2018;8;"SCLA";"LYTR";NA
2018;8;"SCLA";"MEEL";NA
2018;8;"SCLA";"MESU";NA
2018;8;"SCLA";"PAIN";NA
2018;8;"SCLA";"PLCO";NA
2018;8;"SCLA";"POMA";NA
2018;8;"SCLA";"POMO";NA
2018;8;"SCLA";"PUPA";NA
2018;8;"SCLA";"SASO";NA
2018;8;"SCLA";"SCLA";NA
2018;8;"SCLA";"SOAS";NA
2018;8;"SCLA";"SPRU";NA
2018;8;"SCLA";"SUSP";NA
2018;8;"SOAS";"BEMA";NA
2018;8;"SOAS";"CETE";NA
2018;8;"SOAS";"CHFU";NA
2018;8;"SOAS";"CHMI";NA
2018;8;"SOAS";"HOMA";NA
2018;8;"SOAS";"LEMA";NA
2018;8;"SOAS";"LYTR";NA
2018;8;"SOAS";"MEEL";NA
2018;8;"SOAS";"MESU";NA
2018;8;"SOAS";"PAIN";NA
2018;8;"SOAS";"PLCO";NA
2018;8;"SOAS";"POMA";NA
2018;8;"SOAS";"POMO";NA
2018;8;"SOAS";"PUPA";NA
2018;8;"SOAS";"SASO";NA
2018;8;"SOAS";"SCLA";NA
2018;8;"SOAS";"SOAS";NA
2018;8;"SOAS";"SPRU";NA
2018;8;"SOAS";"SUSP";NA
2018;8;"SPRU";"BEMA";NA
2018;8;"SPRU";"CETE";NA
2018;8;"SPRU";"CHFU";NA
2018;8;"SPRU";"CHMI";NA
2018;8;"SPRU";"HOMA";NA
2018;8;"SPRU";"LEMA";NA
2018;8;"SPRU";"LYTR";NA
2018;8;"SPRU";"MEEL";NA
2018;8;"SPRU";"MESU";NA
2018;8;"SPRU";"PAIN";NA
2018;8;"SPRU";"PLCO";NA
2018;8;"SPRU";"POMA";NA
2018;8;"SPRU";"POMO";NA
2018;8;"SPRU";"PUPA";NA
2018;8;"SPRU";"SASO";NA
2018;8;"SPRU";"SCLA";NA
2018;8;"SPRU";"SOAS";NA
2018;8;"SPRU";"SPRU";NA
2018;8;"SPRU";"SUSP";NA
2018;8;"SUSP";"BEMA";NA
2018;8;"SUSP";"CETE";NA
2018;8;"SUSP";"CHFU";NA
2018;8;"SUSP";"CHMI";NA
2018;8;"SUSP";"HOMA";NA
2018;8;"SUSP";"LEMA";NA
2018;8;"SUSP";"LYTR";NA
2018;8;"SUSP";"MEEL";NA
2018;8;"SUSP";"MESU";NA
2018;8;"SUSP";"PAIN";NA
2018;8;"SUSP";"PLCO";NA
2018;8;"SUSP";"POMA";NA
2018;8;"SUSP";"POMO";NA
2018;8;"SUSP";"PUPA";NA
2018;8;"SUSP";"SASO";NA
2018;8;"SUSP";"SCLA";NA
2018;8;"SUSP";"SOAS";NA
2018;8;"SUSP";"SPRU";NA
2018;8;"SUSP";"SUSP";NA
2018;9;"BEMA";"BEMA";NA
2018;9;"BEMA";"CETE";NA
2018;9;"BEMA";"CHFU";NA
2018;9;"BEMA";"CHMI";NA
2018;9;"BEMA";"HOMA";NA
2018;9;"BEMA";"LEMA";NA
2018;9;"BEMA";"LYTR";NA
2018;9;"BEMA";"MEEL";NA
2018;9;"BEMA";"MESU";NA
2018;9;"BEMA";"PAIN";NA
2018;9;"BEMA";"PLCO";NA
2018;9;"BEMA";"POMA";NA
2018;9;"BEMA";"POMO";NA
2018;9;"BEMA";"PUPA";NA
2018;9;"BEMA";"SASO";NA
2018;9;"BEMA";"SCLA";NA
2018;9;"BEMA";"SOAS";NA
2018;9;"BEMA";"SPRU";NA
2018;9;"BEMA";"SUSP";NA
2018;9;"CETE";"BEMA";NA
2018;9;"CETE";"CETE";NA
2018;9;"CETE";"CHFU";NA
2018;9;"CETE";"CHMI";NA
2018;9;"CETE";"HOMA";NA
2018;9;"CETE";"LEMA";NA
2018;9;"CETE";"LYTR";NA
2018;9;"CETE";"MEEL";NA
2018;9;"CETE";"MESU";NA
2018;9;"CETE";"PAIN";NA
2018;9;"CETE";"PLCO";NA
2018;9;"CETE";"POMA";NA
2018;9;"CETE";"POMO";NA
2018;9;"CETE";"PUPA";NA
2018;9;"CETE";"SASO";NA
2018;9;"CETE";"SCLA";NA
2018;9;"CETE";"SOAS";NA
2018;9;"CETE";"SPRU";NA
2018;9;"CETE";"SUSP";NA
2018;9;"CHFU";"BEMA";NA
2018;9;"CHFU";"CETE";NA
2018;9;"CHFU";"CHFU";NA
2018;9;"CHFU";"CHMI";NA
2018;9;"CHFU";"HOMA";NA
2018;9;"CHFU";"LEMA";NA
2018;9;"CHFU";"LYTR";NA
2018;9;"CHFU";"MEEL";NA
2018;9;"CHFU";"MESU";NA
2018;9;"CHFU";"PAIN";NA
2018;9;"CHFU";"PLCO";NA
2018;9;"CHFU";"POMA";NA
2018;9;"CHFU";"POMO";NA
2018;9;"CHFU";"PUPA";NA
2018;9;"CHFU";"SASO";NA
2018;9;"CHFU";"SCLA";NA
2018;9;"CHFU";"SOAS";NA
2018;9;"CHFU";"SPRU";NA
2018;9;"CHFU";"SUSP";NA
2018;9;"CHMI";"BEMA";NA
2018;9;"CHMI";"CETE";NA
2018;9;"CHMI";"CHFU";NA
2018;9;"CHMI";"CHMI";NA
2018;9;"CHMI";"HOMA";NA
2018;9;"CHMI";"LEMA";NA
2018;9;"CHMI";"LYTR";NA
2018;9;"CHMI";"MEEL";NA
2018;9;"CHMI";"MESU";NA
2018;9;"CHMI";"PAIN";NA
2018;9;"CHMI";"PLCO";NA
2018;9;"CHMI";"POMA";NA
2018;9;"CHMI";"POMO";NA
2018;9;"CHMI";"PUPA";NA
2018;9;"CHMI";"SASO";NA
2018;9;"CHMI";"SCLA";NA
2018;9;"CHMI";"SOAS";NA
2018;9;"CHMI";"SPRU";NA
2018;9;"CHMI";"SUSP";NA
2018;9;"HOMA";"BEMA";NA
2018;9;"HOMA";"CETE";NA
2018;9;"HOMA";"CHFU";NA
2018;9;"HOMA";"CHMI";NA
2018;9;"HOMA";"HOMA";NA
2018;9;"HOMA";"LEMA";NA
2018;9;"HOMA";"LYTR";NA
2018;9;"HOMA";"MEEL";NA
2018;9;"HOMA";"MESU";NA
2018;9;"HOMA";"PAIN";NA
2018;9;"HOMA";"PLCO";NA
2018;9;"HOMA";"POMA";NA
2018;9;"HOMA";"POMO";NA
2018;9;"HOMA";"PUPA";NA
2018;9;"HOMA";"SASO";NA
2018;9;"HOMA";"SCLA";NA
2018;9;"HOMA";"SOAS";NA
2018;9;"HOMA";"SPRU";NA
2018;9;"HOMA";"SUSP";NA
2018;9;"LEMA";"BEMA";NA
2018;9;"LEMA";"CETE";NA
2018;9;"LEMA";"CHFU";NA
2018;9;"LEMA";"CHMI";NA
2018;9;"LEMA";"HOMA";NA
2018;9;"LEMA";"LEMA";NA
2018;9;"LEMA";"LYTR";NA
2018;9;"LEMA";"MEEL";NA
2018;9;"LEMA";"MESU";NA
2018;9;"LEMA";"PAIN";NA
2018;9;"LEMA";"PLCO";NA
2018;9;"LEMA";"POMA";NA
2018;9;"LEMA";"POMO";NA
2018;9;"LEMA";"PUPA";NA
2018;9;"LEMA";"SASO";NA
2018;9;"LEMA";"SCLA";NA
2018;9;"LEMA";"SOAS";NA
2018;9;"LEMA";"SPRU";NA
2018;9;"LEMA";"SUSP";NA
2018;9;"LYTR";"BEMA";NA
2018;9;"LYTR";"CETE";NA
2018;9;"LYTR";"CHFU";NA
2018;9;"LYTR";"CHMI";NA
2018;9;"LYTR";"HOMA";NA
2018;9;"LYTR";"LEMA";NA
2018;9;"LYTR";"LYTR";NA
2018;9;"LYTR";"MEEL";NA
2018;9;"LYTR";"MESU";NA
2018;9;"LYTR";"PAIN";NA
2018;9;"LYTR";"PLCO";NA
2018;9;"LYTR";"POMA";NA
2018;9;"LYTR";"POMO";NA
2018;9;"LYTR";"PUPA";NA
2018;9;"LYTR";"SASO";NA
2018;9;"LYTR";"SCLA";NA
2018;9;"LYTR";"SOAS";NA
2018;9;"LYTR";"SPRU";NA
2018;9;"LYTR";"SUSP";NA
2018;9;"MEEL";"BEMA";NA
2018;9;"MEEL";"CETE";NA
2018;9;"MEEL";"CHFU";NA
2018;9;"MEEL";"CHMI";NA
2018;9;"MEEL";"HOMA";NA
2018;9;"MEEL";"LEMA";NA
2018;9;"MEEL";"LYTR";NA
2018;9;"MEEL";"MEEL";NA
2018;9;"MEEL";"MESU";NA
2018;9;"MEEL";"PAIN";NA
2018;9;"MEEL";"PLCO";NA
2018;9;"MEEL";"POMA";NA
2018;9;"MEEL";"POMO";NA
2018;9;"MEEL";"PUPA";NA
2018;9;"MEEL";"SASO";NA
2018;9;"MEEL";"SCLA";NA
2018;9;"MEEL";"SOAS";NA
2018;9;"MEEL";"SPRU";NA
2018;9;"MEEL";"SUSP";NA
2018;9;"MESU";"BEMA";NA
2018;9;"MESU";"CETE";NA
2018;9;"MESU";"CHFU";NA
2018;9;"MESU";"CHMI";NA
2018;9;"MESU";"HOMA";NA
2018;9;"MESU";"LEMA";NA
2018;9;"MESU";"LYTR";NA
2018;9;"MESU";"MEEL";NA
2018;9;"MESU";"MESU";NA
2018;9;"MESU";"PAIN";NA
2018;9;"MESU";"PLCO";NA
2018;9;"MESU";"POMA";NA
2018;9;"MESU";"POMO";NA
2018;9;"MESU";"PUPA";NA
2018;9;"MESU";"SASO";NA
2018;9;"MESU";"SCLA";NA
2018;9;"MESU";"SOAS";NA
2018;9;"MESU";"SPRU";NA
2018;9;"MESU";"SUSP";NA
2018;9;"PAIN";"BEMA";NA
2018;9;"PAIN";"CETE";NA
2018;9;"PAIN";"CHFU";NA
2018;9;"PAIN";"CHMI";NA
2018;9;"PAIN";"HOMA";NA
2018;9;"PAIN";"LEMA";NA
2018;9;"PAIN";"LYTR";NA
2018;9;"PAIN";"MEEL";NA
2018;9;"PAIN";"MESU";NA
2018;9;"PAIN";"PAIN";NA
2018;9;"PAIN";"PLCO";NA
2018;9;"PAIN";"POMA";NA
2018;9;"PAIN";"POMO";NA
2018;9;"PAIN";"PUPA";NA
2018;9;"PAIN";"SASO";NA
2018;9;"PAIN";"SCLA";NA
2018;9;"PAIN";"SOAS";NA
2018;9;"PAIN";"SPRU";NA
2018;9;"PAIN";"SUSP";NA
2018;9;"PLCO";"BEMA";NA
2018;9;"PLCO";"CETE";NA
2018;9;"PLCO";"CHFU";NA
2018;9;"PLCO";"CHMI";NA
2018;9;"PLCO";"HOMA";NA
2018;9;"PLCO";"LEMA";NA
2018;9;"PLCO";"LYTR";NA
2018;9;"PLCO";"MEEL";NA
2018;9;"PLCO";"MESU";NA
2018;9;"PLCO";"PAIN";NA
2018;9;"PLCO";"PLCO";NA
2018;9;"PLCO";"POMA";NA
2018;9;"PLCO";"POMO";NA
2018;9;"PLCO";"PUPA";NA
2018;9;"PLCO";"SASO";NA
2018;9;"PLCO";"SCLA";NA
2018;9;"PLCO";"SOAS";NA
2018;9;"PLCO";"SPRU";NA
2018;9;"PLCO";"SUSP";NA
2018;9;"POMA";"BEMA";NA
2018;9;"POMA";"CETE";NA
2018;9;"POMA";"CHFU";NA
2018;9;"POMA";"CHMI";NA
2018;9;"POMA";"HOMA";NA
2018;9;"POMA";"LEMA";NA
2018;9;"POMA";"LYTR";NA
2018;9;"POMA";"MEEL";NA
2018;9;"POMA";"MESU";NA
2018;9;"POMA";"PAIN";NA
2018;9;"POMA";"PLCO";NA
2018;9;"POMA";"POMA";NA
2018;9;"POMA";"POMO";NA
2018;9;"POMA";"PUPA";NA
2018;9;"POMA";"SASO";NA
2018;9;"POMA";"SCLA";NA
2018;9;"POMA";"SOAS";NA
2018;9;"POMA";"SPRU";NA
2018;9;"POMA";"SUSP";NA
2018;9;"POMO";"BEMA";NA
2018;9;"POMO";"CETE";NA
2018;9;"POMO";"CHFU";NA
2018;9;"POMO";"CHMI";NA
2018;9;"POMO";"HOMA";NA
2018;9;"POMO";"LEMA";NA
2018;9;"POMO";"LYTR";NA
2018;9;"POMO";"MEEL";NA
2018;9;"POMO";"MESU";NA
2018;9;"POMO";"PAIN";NA
2018;9;"POMO";"PLCO";NA
2018;9;"POMO";"POMA";NA
2018;9;"POMO";"POMO";NA
2018;9;"POMO";"PUPA";NA
2018;9;"POMO";"SASO";NA
2018;9;"POMO";"SCLA";NA
2018;9;"POMO";"SOAS";NA
2018;9;"POMO";"SPRU";NA
2018;9;"POMO";"SUSP";NA
2018;9;"PUPA";"BEMA";NA
2018;9;"PUPA";"CETE";NA
2018;9;"PUPA";"CHFU";NA
2018;9;"PUPA";"CHMI";NA
2018;9;"PUPA";"HOMA";NA
2018;9;"PUPA";"LEMA";NA
2018;9;"PUPA";"LYTR";NA
2018;9;"PUPA";"MEEL";NA
2018;9;"PUPA";"MESU";NA
2018;9;"PUPA";"PAIN";NA
2018;9;"PUPA";"PLCO";NA
2018;9;"PUPA";"POMA";NA
2018;9;"PUPA";"POMO";NA
2018;9;"PUPA";"PUPA";NA
2018;9;"PUPA";"SASO";NA
2018;9;"PUPA";"SCLA";NA
2018;9;"PUPA";"SOAS";NA
2018;9;"PUPA";"SPRU";NA
2018;9;"PUPA";"SUSP";NA
2018;9;"SASO";"BEMA";NA
2018;9;"SASO";"CETE";NA
2018;9;"SASO";"CHFU";NA
2018;9;"SASO";"CHMI";NA
2018;9;"SASO";"HOMA";NA
2018;9;"SASO";"LEMA";NA
2018;9;"SASO";"LYTR";NA
2018;9;"SASO";"MEEL";NA
2018;9;"SASO";"MESU";NA
2018;9;"SASO";"PAIN";NA
2018;9;"SASO";"PLCO";NA
